index,id,user_screen_name,name,text,created_at,userid,timestamp_ms,followers_count,userid_str,text_1
1,718432489111470080,CookeFatima,,RT @KimKardashian: So excited that outfits and accessories from the @thehuntsman movie are in my #KimKardashianGame! https://t.co/ZSFaF3OpWV,Fri Apr 08 13:37:07 +0000 2016,1938774469,1460122627891,700,1938774469,RT @KimKardashian: So excited that outfits and accessories from the @thehuntsman movie are in my #KimKardashianGame! https://t.co/ZSFaF3OpWV
2,718432588180824066,Moni2383,,https://t.co/YpXWoa1Yii Read If you are planning on seeing or worried about the bad reviews. #TheHuntsmanWintersWar,Fri Apr 08 13:37:31 +0000 2016,396565753,1460122651511,86,396565753,https://t.co/YpXWoa1Yii Read If you are planning on seeing or worried about the bad reviews. #TheHuntsmanWintersWar
3,718432908902547457,fashonscreen,,Costume Designer Colleen Atwood Talks #TheHuntsmanWintersWar. Can't wait to see! #ColleenAtwood https://t.co/EFYtpfxfvy via @YouTube,Fri Apr 08 13:38:47 +0000 2016,3314860534,1460122727977,727,3314860534,Costume Designer Colleen Atwood Talks #TheHuntsmanWintersWar. Can't wait to see! #ColleenAtwood https://t.co/EFYtpfxfvy via @YouTube
4,718432926946308096,AnnSmithbm88,,"RT @Sary_Cult: #TheHuntsman: #ColinMorgan appears.  Half of the audience scream #Merlin,  The other half, included me, scream #Humans... #t",Fri Apr 08 13:38:52 +0000 2016,3002206739,1460122732279,4,3002206739,"RT @Sary_Cult: #TheHuntsman: #ColinMorgan appears.  Half of the audience scream #Merlin,  The other half, included me, scream #Humans... #t"
5,718432975860277248,AnnSmithbm88,,RT @LordessH: This!! So beautiful  #ColinMorgan  #DukeOfBlackwood #TheHuntsmanWintersWar https://t.co/FXvc9kBJkk,Fri Apr 08 13:39:03 +0000 2016,3002206739,1460122743941,4,3002206739,RT @LordessH: This!! So beautiful  #ColinMorgan  #DukeOfBlackwood #TheHuntsmanWintersWar https://t.co/FXvc9kBJkk
6,718433376974282754,lexasmills,,i wanna watch #TheHuntsman so bad damnit,Fri Apr 08 13:40:39 +0000 2016,2800854850,1460122839574,1401,2800854850,i wanna watch #TheHuntsman so bad damnit
7,718433750405648384,ployypanii,,Thehuntsmanwinterswar @ppraparatt,Fri Apr 08 13:42:08 +0000 2016,3876283512,1460122928607,22,3876283512,Thehuntsmanwinterswar @ppraparatt
8,718433989158170624,briannewood58,,RT @KimKardashian: So excited that outfits and accessories from the @thehuntsman movie are in my #KimKardashianGame! https://t.co/ZSFaF3OpWV,Fri Apr 08 13:43:05 +0000 2016,1851793231,1460122985530,644,1851793231,RT @KimKardashian: So excited that outfits and accessories from the @thehuntsman movie are in my #KimKardashianGame! https://t.co/ZSFaF3OpWV
9,718434176119083008,RTE_TEN,,"Emily Blunt &amp; Geri Maye had a laugh while talking about #TheHuntsman #WintersWar outfits. @TheHuntsman @RTE_Fashion
https://t.co/XKdIy7gmXP",Fri Apr 08 13:43:50 +0000 2016,153747564,1460123030105,13583,153747564,"Emily Blunt &amp; Geri Maye had a laugh while talking about #TheHuntsman #WintersWar outfits. @TheHuntsman @RTE_Fashion
https://t.co/XKdIy7gmXP"
10,718434246642245633,StillAsIAm,,RT @DeeRMilkTea: #ColinMorgan #TheHuntsmanWintersWar U R always my little prince. https://t.co/8kOQZjHHmr,Fri Apr 08 13:44:06 +0000 2016,60520930,1460123046919,147,60520930,RT @DeeRMilkTea: #ColinMorgan #TheHuntsmanWintersWar U R always my little prince. https://t.co/8kOQZjHHmr
11,718434334479380481,HalseyMusicEsp,,RT @Astralwerks: i'm headed straight for the #Castle @TheHuntsman #Halsey https://t.co/VmL9BsHRHz,Fri Apr 08 13:44:27 +0000 2016,2984449786,1460123067861,2477,2984449786,RT @Astralwerks: i'm headed straight for the #Castle @TheHuntsman #Halsey https://t.co/VmL9BsHRHz
12,718434354393964544,HalseyMusicEsp,,RT @Astralwerks: They wanna make me their queen @thehuntsman #Halsey https://t.co/wgcxFOvz7O #Castle,Fri Apr 08 13:44:32 +0000 2016,2984449786,1460123072609,2477,2984449786,RT @Astralwerks: They wanna make me their queen @thehuntsman #Halsey https://t.co/wgcxFOvz7O #Castle
13,718434386329280516,DeeRMilkTea,,#ColinMorgan #TheHuntsmanWintersWar this sweet bean is my favourite flavor https://t.co/7kvN10hJfQ,Fri Apr 08 13:44:40 +0000 2016,1900973238,1460123080223,4,1900973238,#ColinMorgan #TheHuntsmanWintersWar this sweet bean is my favourite flavor https://t.co/7kvN10hJfQ
14,718434416071204864,BBCRadioWales,,Missed film guru Gary Slaymaker's review of @TheHuntsman with @elerision? Listen again here https://t.co/re5lbtnIwi https://t.co/iDKMSexl1n,Fri Apr 08 13:44:47 +0000 2016,145251660,1460123087314,48545,145251660,Missed film guru Gary Slaymaker's review of @TheHuntsman with @elerision? Listen again here https://t.co/re5lbtnIwi https://t.co/iDKMSexl1n
15,718434423205662721,idekmn17,,RT @Astralwerks: They wanna make me their queen @thehuntsman #Halsey https://t.co/wgcxFOvz7O #Castle,Fri Apr 08 13:44:49 +0000 2016,2523344135,1460123089015,146,2523344135,RT @Astralwerks: They wanna make me their queen @thehuntsman #Halsey https://t.co/wgcxFOvz7O #Castle
16,718434840861884416,hemms_1996,,RT @halsey: They wanna make me their queen.... @thehuntsman https://t.co/fbFAtudZDx,Fri Apr 08 13:46:28 +0000 2016,2421220382,1460123188592,869,2421220382,RT @halsey: They wanna make me their queen.... @thehuntsman https://t.co/fbFAtudZDx
