index,id,user_screen_name,name,text,created_at,userid,timestamp_ms,followers_count,userid_str,text_1
1,720075452354805760,SolarMovie7k,,Watch Hardcore Henry Online Free Putlocker | Putlocker - Watch Movies Online Free https://t.co/uE2UDmbDzr,Wed Apr 13 02:25:40 +0000 2016,713609498443792386,1460514340853,1,713609498443792386,Watch Hardcore Henry Online Free Putlocker | Putlocker - Watch Movies Online Free https://t.co/uE2UDmbDzr
2,720075469303988225,Princesabellee,,"RT @mcompton428: #HardcoreHenry felt like watching someone else play a video game for 90 min. Credit for trying to be creative, but doesn't",Wed Apr 13 02:25:44 +0000 2016,1002730393,1460514344894,334,1002730393,"RT @mcompton428: #HardcoreHenry felt like watching someone else play a video game for 90 min. Credit for trying to be creative, but doesn't"
3,720075486760554496,ThatMountainGuy,,#HardcoreHenry was so gat damn entertaining. Just an absolute ocular treasure.,Wed Apr 13 02:25:49 +0000 2016,336460171,1460514349056,196,336460171,#HardcoreHenry was so gat damn entertaining. Just an absolute ocular treasure.
4,720075635121528832,Maverick274,,Wanna go see Hardcore Henry this weekend. Whose in?,Wed Apr 13 02:26:24 +0000 2016,620718496,1460514384428,293,620718496,Wanna go see Hardcore Henry this weekend. Whose in?
5,720075834917138433,Battlemankiller,,Review: Hardcore Henry - Aimbot? 9/10,Wed Apr 13 02:27:12 +0000 2016,2271838602,1460514432063,12,2271838602,Review: Hardcore Henry - Aimbot? 9/10
6,720075838432018437,ib98_,,"RT @cineworld: Need more thrills in your life? If you love action, you'll want to see #HardcoreHenry!
https://t.co/e6KDPizO6Z",Wed Apr 13 02:27:12 +0000 2016,612218817,1460514432901,135,612218817,"RT @cineworld: Need more thrills in your life? If you love action, you'll want to see #HardcoreHenry!
https://t.co/e6KDPizO6Z"
7,720075977615925248,Princesabellee,,I rather see @DisneyZootopia a THOUSAND times than to ever see @HardcoreHenry again. The movie was embarrassingly bad,Wed Apr 13 02:27:46 +0000 2016,1002730393,1460514466085,334,1002730393,I rather see @DisneyZootopia a THOUSAND times than to ever see @HardcoreHenry again. The movie was embarrassingly bad
8,720076158964879364,mojoboxoffice,,Hardcore Henry Complet Film https://t.co/CYsGoWnwCF #HardcoreHenry #Movies,Wed Apr 13 02:28:29 +0000 2016,713276051615457281,1460514509322,20,713276051615457281,Hardcore Henry Complet Film https://t.co/CYsGoWnwCF #HardcoreHenry #Movies
9,720076178111995905,LSMMike,,Seeing #hardcorehenry hopefully this ends up being good and not just another gimmick that'll sweep through hollywood like a plague...,Wed Apr 13 02:28:33 +0000 2016,49441990,1460514513887,761,49441990,Seeing #hardcorehenry hopefully this ends up being good and not just another gimmick that'll sweep through hollywood like a plague...
10,720076179571539968,Kobe_Ashe626,,Is hardcore Henry really that fucking bad Severen got kicked out twice for no I.D,Wed Apr 13 02:28:34 +0000 2016,2292259850,1460514514235,414,2292259850,Is hardcore Henry really that fucking bad Severen got kicked out twice for no I.D
